1155 -15.9 025.4 040.4
1156 011.8 027.6 038.5
1157 043.4 028.7 036.9
1158 064.9 031.2 035.6
1159 060.4 032.6 034.6
1160 045.8 031.7 033.9
1161 016.8 028.4 033.7
1162 -16.5 024.2 033.8
1163 -35.0 022.5 034.5
1164 -26.1 026.7 035.6
1165 -01.0 031.6 036.8
1166 036.9 039.5 038.2
1167 094.4 051.7 039.5
1168 140.1 060.8 040.6
1169 152.5 062.7 041.4
1170 144.8 057.7 042.2
1171 092.7 044.8 043.1
1172 034.6 039.1 044.3
1173 013.1 038.4 045.8
1174 000.9 036.0 047.7
1175 -06.4 033.1 049.6
1176 -15.4 029.2 051.6
1177 -17.2 026.4 053.6
1178 -11.3 027.1 055.6
1179 -14.6 028.7 057.6
1180 011.2 034.2 059.8
1181 057.8 044.7 062.1
1182 090.2 056.0 064.4
1183 128.5 066.0 066.7
1184 142.1 068.0 068.8
1185 113.5 060.8 070.6
1186 069.2 051.4 072.0
1187 034.1 045.2 073.2
1188 028.5 044.7 074.2
1189 035.4 046.8 075.2
1190 072.2 053.2 076.3
1191 149.8 068.0 077.3
1192 215.3 084.4 078.1
1193 240.0 091.1 078.5
1194 214.7 082.7 078.2
1195 143.8 064.4 077.3
1196 070.5 048.0 075.8
1197 017.6 038.5 073.9
1198 -19.2 032.4 071.9
1199 -30.9 028.2 069.9
1200 -24.1 028.9 067.9
1201 -02.2 032.5 066.0
1202 050.0 037.2 064.1
1203 096.2 040.8 062.1
1204 125.8 043.6 059.9
1205 144.6 047.7 057.5
1206 118.1 048.0 054.8
1207 079.1 042.7 051.9
1208 040.3 035.2 049.0
1209 -04.5 031.6 046.1
1210 -11.6 034.0 043.2
1211 002.8 038.9 040.4
1212 028.8 042.3 037.7
1213 063.1 043.4 035.1
1214 073.5 042.1 032.8
1215 069.8 040.2 030.9
1216 047.5 035.4 029.4
1217 003.1 026.2 028.4
1218 -23.5 021.1 027.8
1219 -26.0 021.6 027.5
1220 -10.4 022.5 027.4
1221 004.3 021.5 027.4
1222 008.3 021.7 027.4
1223 019.7 024.5 027.4
1224 027.6 027.1 027.6
1225 033.1 027.5 028.1
1226 028.8 028.0 028.9
1227 018.4 028.7 030.1
1228 023.7 030.1 031.5
1229 012.4 028.9 033.0
1230 -02.4 026.2 034.7
1231 -10.0 026.0 036.4
1232 -21.0 031.2 038.1
1233 001.7 036.9 040.0
1234 040.9 047.6 042.1
1235 085.8 062.7 044.3
1236 138.2 075.5 046.4
1237 143.1 076.8 048.3
1238 121.2 066.6 049.9
1239 074.7 051.4 051.0
1240 029.5 043.5 051.9
1241 015.2 042.2 052.7
1242 023.5 044.0 053.4
1243 045.2 050.4 053.9
1244 065.5 055.4 054.4
1245 101.0 057.5 054.6
1246 134.0 055.8 054.4
1247 115.7 049.2 053.7
1248 069.1 042.1 052.7
1249 017.1 036.2 051.6
1250 -09.5 033.2 050.5
1251 -09.3 033.1 049.6
1252 000.2 035.7 048.8
1253 021.5 038.6 048.0
1254 051.6 043.3 047.0
1255 093.9 055.2 045.8
1256 111.1 065.3 044.3
1257 100.1 066.4 042.5
1258 062.8 056.8 040.7
1259 024.2 047.8 039.0
1260 024.9 048.7 037.6
1261 020.2 050.2 036.4
1262 013.4 047.4 035.2
1263 024.3 042.4 034.1
1264 024.5 034.5 033.0
1265 021.9 032.8 031.7
1266 000.6 034.7 030.4
1267 -08.6 035.5 029.2
1268 008.7 037.5 028.2
1269 029.9 037.8 027.4
1270 063.0 041.9 027.0
1271 064.1 047.2 026.5
1272 041.1 046.4 026.0
1273 029.4 042.4 025.4
1274 -05.6 032.6 024.6
1275 -23.5 028.2 023.8
1276 -08.4 037.9 023.1
1277 013.1 046.6 022.5
1278 064.2 055.1 021.9
1279 078.6 056.3 021.4
1280 057.4 049.2 020.8
1281 044.5 046.3 020.2
1282 011.4 040.1 019.4
1283 015.5 031.7 018.5
1284 021.6 029.5 017.7
1285 -04.4 027.8 016.7
1286 -25.7 028.1 015.8
1287 -50.6 030.7 015.0
1288 -36.5 033.6 014.5
1289 004.7 040.3 014.1
1290 047.8 050.8 013.6
1291 089.2 058.3 013.1
1292 083.0 053.2 012.3
1293 061.3 041.3 011.4
1294 015.8 031.0 010.4
1295 -23.3 028.1 009.4
1296 -18.8 027.5 008.5
1297 -24.4 023.7 007.6
1298 -26.0 020.7 006.8
1299 -17.7 022.1 006.1
1300 010.1 024.8 005.5
1301 036.3 024.8 005.0
1302 014.7 021.9 004.5
1303 -05.0 019.0 004.1
1304 -08.0 020.2 003.7
1305 -12.9 021.9 003.3
1306 -15.8 020.5 003.0
1307 -16.0 018.5 002.7
1308 003.2 018.8 002.6
1309 019.6 018.9 002.3
1310 000.4 019.1 002.0
1311 -07.3 019.0 001.6
1312 025.6 020.5 001.3
1313 040.3 021.4 001.0
1314 012.1 020.7 000.8
1315 -02.0 021.9 000.8
1316 004.1 022.9 000.9
1317 -07.4 023.8 001.0
1318 -23.3 022.2 001.0
1319 -11.2 021.1 001.1
1320 015.0 022.0 001.1
1321 013.7 020.2 001.0
1322 -06.2 019.2 000.9
1323 -09.5 019.6 001.0
1324 -12.9 017.9 001.2
1325 -24.5 017.9 001.6
1326 -19.6 017.0 002.1
1327 -06.4 016.9 002.7
1328 006.0 019.3 003.3
1329 010.2 021.2 003.9
1330 010.8 021.9 004.5
1331 006.9 021.6 005.1
1332 002.7 021.6 005.7
1333 014.6 022.9 006.5
1334 027.0 024.1 007.5
1335 026.6 023.0 008.8
1336 027.3 022.3 010.5
1337 005.6 022.9 012.4
1338 -06.2 026.0 014.6
1339 -10.0 026.4 017.2
1340 -26.4 026.8 019.9
1341 -20.5 034.8 023.0
1342 003.5 043.7 026.2
1343 032.0 048.9 029.7
1344 052.8 045.3 033.3
1345 043.1 036.4 037.0
1346 032.5 034.2 040.9
1347 024.0 032.2 045.0
1348 017.5 035.1 049.4
1349 018.1 036.0 054.1
1350 000.2 039.0 058.9
1351 -00.8 054.5 063.9
1352 026.8 071.8 069.0
1353 049.4 083.4 073.9
1354 072.7 083.9 078.7
1355 126.6 076.7 083.0
1356 194.7 078.6 086.9
1357 206.5 089.3 090.1
1358 169.9 090.6 092.6
1359 149.1 088.4 094.6
1360 125.6 078.5 096.2
1361 096.1 066.5 097.4
1362 080.9 059.6 098.2
1363 074.0 058.9 098.7
1364 085.5 061.7 098.8
1365 118.2 066.8 098.6
1366 163.7 074.8 097.8
1367 189.1 081.5 096.4
1368 194.3 084.0 094.4
1369 199.9 080.5 091.6
1370 174.4 074.2 088.2
1371 115.1 066.1 084.0
1372 052.4 055.7 079.5
1373 011.0 045.1 074.7
1374 -07.7 036.4 069.7
1375 -24.5 030.1 064.8
1376 -20.8 029.7 060.1
1377 -03.5 033.7 055.6
1378 024.0 039.2 051.5
1379 059.9 045.9 047.7
1380 079.0 051.0 044.2
1381 091.8 052.1 040.8
1382 087.3 048.1 037.3
1383 058.3 040.6 033.8
1384 031.4 032.6 030.2
1385 001.7 027.2 026.6
1386 -22.0 023.8 023.1
1387 -24.0 021.2 019.9
1388 -09.8 020.6 017.1
1389 006.0 020.4 014.6
1390 018.2 021.2 012.6
1391 022.4 020.7 010.9
1392 009.2 020.2 009.4
1393 -09.4 020.6 008.3
1394 -25.6 020.1 007.5
1395 -29.9 021.5 006.9
1396 -26.6 022.0 006.5
1397 -13.0 021.9 006.3
1398 017.7 024.8 006.2
1399 038.1 027.6 006.0
1400 040.0 029.4 005.7
1401 034.2 028.0 005.2
1402 021.1 023.2 004.6
1403 007.7 020.8 004.0
1404 -12.3 019.7 003.6
1405 -27.2 019.5 003.3
1406 -23.2 019.7 003.4
1407 -11.6 018.9 003.6
1408 000.7 020.0 004.0
1409 -02.8 020.8 004.3
1410 002.0 021.7 004.6
1411 014.1 021.8 004.8
1412 000.5 021.5 004.9
1413 000.2 023.7 005.0
1414 009.9 027.1 005.2
1415 017.6 028.4 005.5
1416 036.3 029.7 005.6
1417 040.7 031.7 005.6
1418 043.3 030.3 005.4
1419 035.8 025.3 004.9
1420 004.0 021.0 004.2
1421 -25.1 018.9 003.4
1422 -45.5 019.9 002.7
1423 -39.6 020.3 002.2
1424 -32.4 020.4 001.8
1425 -22.5 020.5 001.5
1426 012.0 020.6 001.2
1427 046.5 026.2 000.8
1428 055.4 029.5 000.1
1429 020.4 027.9 -00.8
1430 -09.5 024.4 -01.7
1431 -12.2 022.3 -02.6
1432 -19.0 026.2 -03.3
1433 -15.5 027.2 -04.0
1434 -04.6 024.6 -04.5
1435 017.0 024.3 -05.0
1436 033.9 023.5 -05.7
1437 018.2 024.0 -06.5
1438 000.1 024.4 -07.4
1439 -20.8 024.7 -08.1
1440 -28.4 027.0 -08.7
1441 -33.0 030.0 -09.0
1442 -45.4 032.1 -09.2
1443 -37.9 032.7 -09.1
1444 -31.0 031.4 -09.1
1445 -27.5 029.0 -09.0
1446 -31.0 026.5 -08.9
1447 -42.7 024.4 -08.7
1448 -24.0 022.3 -08.3
1449 -03.1 020.7 -07.8
1450 003.5 022.0 -07.1
1451 023.9 021.7 -06.4
1452 041.7 023.4 -05.8
1453 043.9 026.6 -05.5
1454 021.1 025.7 -05.5
1455 -04.9 022.6 -05.5
1456 -23.3 020.6 -05.5
1457 -41.2 021.6 -05.4
1458 -33.5 022.7 -05.0
1459 -06.1 023.2 -04.4
1460 009.4 022.2 -03.8
1461 023.8 023.3 -03.2
1462 024.9 023.2 -02.8
1463 004.2 020.6 -02.5
1464 -18.9 021.3 -02.4
1465 -28.9 022.0 -02.2
1466 -18.7 021.6 -02.1
1467 -01.0 020.9 -01.9
1468 016.1 019.5 -01.9
1469 024.3 021.4 -02.0
1470 014.8 021.8 -02.2
1471 -04.9 021.3 -02.5
1472 -25.0 021.3 -02.8
1473 -45.7 020.4 -02.9
1474 -45.2 019.2 -02.7
1475 -20.6 018.8 -02.3
1476 011.0 020.5 -01.7
1477 030.3 021.9 -01.2
1478 035.0 022.3 -00.8
1479 030.6 022.6 -00.7
1480 014.5 021.9 -00.7
1481 -07.9 019.9 -00.8
1482 -13.7 018.7 -00.9
1483 -10.9 019.0 -00.8
1484 -04.9 019.3 -00.6
1485 000.9 018.5 -00.3
1486 -05.6 017.4 -00.1
1487 -07.4 018.5 000.1
1488 -09.6 018.3 000.2
1489 -16.8 017.6 000.2
1490 -14.2 017.8 000.3
1491 002.3 019.1 000.5
1492 015.7 020.2 000.7
1493 020.8 021.5 001.0
1494 026.0 023.0 001.2
1495 020.9 022.4 001.3
1496 002.4 020.6 001.2
1497 -11.6 020.8 001.1
1498 -19.9 020.9 000.9
1499 -20.6 020.6 000.9
1500 -07.4 020.7 001.0
1501 005.1 021.3 001.1
1502 012.4 023.6 001.3
1503 019.7 023.7 001.4
1504 029.1 023.2 001.3
1505 025.2 022.5 001.1
1506 001.3 020.7 000.8
1507 -20.4 021.7 000.4
1508 -24.2 021.9 000.2
1509 -31.0 021.2 000.0
1510 -32.1 020.3 -00.1
1511 -16.6 020.0 -00.1
1512 007.1 021.9 -00.1
1513 030.2 022.2 -00.2
1514 034.9 023.0 -00.3
1515 025.2 023.1 -00.5
1516 014.4 021.8 -00.6
1517 002.1 019.3 -00.7
1518 -00.4 017.0 -00.8
1519 -01.8 017.4 -00.9
1520 -06.5 018.6 -01.1
1521 -05.3 018.6 -01.3
1522 -10.7 018.9 -01.6
1523 -14.7 019.9 -01.8
1524 -20.9 020.6 -01.8
1525 -29.3 020.9 -01.7
1526 -17.8 020.8 -01.3
1527 -00.4 020.2 -00.8
1528 009.4 020.6 -00.2
1529 010.5 020.6 000.3
1530 002.2 020.1 000.8
1531 -06.4 020.1 001.1
1532 -12.4 020.4 001.5
1533 -12.4 020.6 001.8
1534 -08.5 021.5 002.2
1535 015.9 023.8 002.6
1536 048.4 026.7 003.0
1537 045.5 025.6 003.4
1538 013.6 022.8 003.8
1539 -14.0 021.8 004.2
1540 -19.5 021.5 004.8
1541 -22.9 021.8 005.6
1542 -28.3 021.3 006.5
1543 -06.8 023.0 007.5
1544 024.9 025.3 008.4
1545 044.4 025.8 009.3
1546 044.6 028.2 009.9
1547 032.1 028.6 010.3
1548 014.4 026.2 010.6
1549 000.8 024.9 010.9
1550 -01.5 023.4 011.3
1551 -12.8 022.8 011.6
1552 -18.8 022.0 012.1
1553 000.4 020.7 012.6
1554 011.5 022.1 013.1
1555 003.2 022.4 013.7
1556 -02.9 022.9 014.3
1557 014.3 024.9 015.1
1558 033.7 027.9 016.0
1559 051.8 031.3 016.9
1560 060.6 035.3 017.9
1561 055.2 036.4 018.7
1562 045.8 034.4 019.4
1563 021.1 030.6 019.8
1564 -04.2 026.7 020.0
1565 -18.3 024.3 020.3
1566 -18.4 023.4 020.7
1567 009.3 023.5 021.2
1568 017.6 024.9 021.9
1569 019.4 025.7 022.7
1570 031.9 027.1 023.6
1571 017.5 028.2 024.6
1572 007.9 029.4 025.5
1573 010.1 031.2 026.5
1574 010.2 031.5 027.5
1575 025.0 031.9 028.4
1576 033.3 031.7 029.3
1577 054.8 032.1 030.1
1578 080.5 039.0 030.9
1579 070.4 045.5 031.6
1580 067.1 047.2 032.3
1581 057.5 044.1 033.1
1582 026.1 037.5 034.1
1583 010.4 032.3 035.3
1584 -04.3 029.4 036.6
1585 -00.7 030.4 038.0
1586 013.1 030.8 039.6
1587 013.2 035.2 041.0
1588 031.8 045.5 042.4
1589 048.9 053.8 043.7
1590 060.5 056.7 044.9
1591 073.5 051.8 045.8
1592 066.5 040.4 046.6
1593 052.6 034.8 047.3
1594 022.8 033.1 047.9
1595 011.0 029.3 048.5
1596 015.5 029.0 049.2
1597 013.8 033.5 049.9
1598 040.4 044.7 050.5
1599 087.1 056.7 051.0
1600 129.4 064.8 051.1
1601 142.5 064.9 050.9
1602 133.2 057.9 050.2
1603 131.6 056.5 049.0
1604 089.0 052.8 047.6
1605 035.6 045.3 046.0
1606 017.2 039.5 044.3
1607 009.7 035.0 042.6
1608 008.4 030.9 040.9
1609 004.0 033.0 039.2
1610 011.1 037.6 037.5
1611 018.0 040.1 035.8
1612 019.7 040.3 034.2
1613 032.3 039.1 032.6
1614 048.9 037.0 031.0
1615 067.4 037.5 029.3
1616 062.5 036.5 027.6
1617 042.1 031.2 025.6
1618 012.1 025.6 023.6
1619 -27.1 021.7 021.5
1620 -32.3 021.6 019.5
1621 -30.8 022.2 017.8
1622 -31.4 022.3 016.3
1623 -13.0 025.1 015.3
1624 022.1 028.9 014.6
1625 054.7 033.0 014.1
1626 056.4 035.4 013.8
1627 054.0 033.8 013.3
1628 044.1 031.8 012.8
1629 021.0 028.9 012.1
1630 010.8 025.9 011.3
1631 -01.0 024.6 010.5
1632 -02.7 023.9 009.8
1633 -03.4 023.7 009.1
1634 -06.3 023.8 008.5
1635 -00.4 023.0 008.0
1636 003.6 023.3 007.5
1637 010.1 021.6 007.1
1638 014.5 021.7 006.6
1639 002.6 022.9 006.2
1640 -12.6 022.3 005.9
1641 -15.4 022.8 005.6
1642 -09.5 021.6 005.4
1643 -02.3 019.1 005.1
1644 013.3 022.3 004.9
1645 021.8 025.3 004.5
1646 022.6 026.0 004.1
1647 018.2 025.6 003.6
1648 003.6 022.6 003.0
1649 000.5 022.6 002.5
1650 000.9 023.0 002.1
1651 002.2 021.6 001.8
1652 011.6 022.6 001.5
1653 013.0 022.1 001.2
1654 016.8 020.8 000.9
1655 011.7 022.3 000.5
1656 -08.4 023.2 000.0
1657 -23.0 023.6 -00.5
1658 -32.3 021.8 -00.9
1659 -28.1 019.7 -01.2
1660 -14.3 021.6 -01.2
1661 -05.2 021.8 -01.1
1662 013.7 021.7 -00.9
1663 026.2 021.0 -00.7
1664 020.5 019.4 -00.7
1665 011.6 021.0 -00.8
1666 000.9 022.3 -01.1
1667 -13.2 021.7 -01.3
1668 -28.9 020.2 -01.5
1669 -27.6 020.4 -01.5
1670 -18.9 021.9 -01.4
1671 -09.6 022.1 -01.0
1672 008.5 021.8 -00.7
1673 019.2 020.9 -00.3
1674 012.4 021.6 -00.1
1675 003.3 021.4 000.0
1676 -05.8 020.2 000.0
1677 -14.4 021.1 000.0
1678 -18.7 022.3 000.2
1679 -06.6 023.5 000.4
1680 015.5 024.6 000.5
1681 037.1 025.1 000.6
1682 058.0 026.6 000.5
1683 043.0 026.0 000.1
1684 002.5 022.5 -00.4
1685 -25.6 022.1 -00.9
1686 -39.2 024.9 -01.3
1687 -37.4 025.7 -01.5
1688 -31.7 023.7 -01.5
1689 -05.3 021.6 -01.5
1690 025.2 020.3 -01.5
1691 033.7 023.8 -01.6
1692 027.3 023.7 -01.9
1693 002.3 020.9 -02.3
1694 -16.6 022.6 -02.7
1695 -32.7 023.0 -03.0
1696 -45.7 024.2 -03.2
1697 -34.7 023.6 -03.1
1698 -12.0 021.9 -02.9
1699 016.0 021.9 -02.6
1700 019.8 019.2 -02.4
1701 001.2 017.2 -02.1
1702 002.8 018.7 -01.7
1703 -02.2 018.6 -01.1
1704 -02.8 018.0 -00.2
1705 008.4 017.9 001.0
1706 002.5 019.1 002.4
1707 000.9 020.1 004.0
1708 -01.2 020.0 005.9
1709 -09.0 019.2 007.8
1710 -08.3 018.4 009.8
1711 -09.5 018.9 011.9
1712 -06.3 019.7 013.9
1713 004.5 018.8 016.0
1714 009.7 018.8 018.1
1715 013.3 020.9 020.3
1716 002.1 022.1 022.5
1717 -03.5 023.1 025.0
1718 012.0 025.7 027.8
1719 012.3 028.0 030.7
1720 012.9 031.8 033.9
1721 034.5 037.8 037.2
1722 063.0 044.3 040.5
1723 075.6 048.6 043.6
1724 073.1 049.0 046.5
1725 084.8 046.9 049.0
1726 098.4 047.1 051.1
1727 106.0 048.8 052.9
1728 119.4 051.6 054.3
1729 103.3 050.5 055.3
1730 081.0 045.9 055.9
1731 051.5 038.6 056.2
1732 000.9 032.3 056.2
1733 -35.0 029.5 056.2
1734 -40.1 030.7 056.1
1735 -04.2 035.4 056.2
1736 038.1 041.8 056.4
1737 080.6 051.8 056.6
1738 151.1 066.8 056.8
1739 190.2 074.1 056.6
1740 174.6 068.0 055.9
1741 137.9 055.9 054.7
1742 097.1 044.6 053.1
1743 051.9 036.6 051.4
1744 006.4 029.8 049.6
1745 -14.0 025.5 048.2
1746 -14.7 023.8 047.1
1747 -06.8 023.6 046.4
1748 013.0 023.5 045.9
1749 038.8 025.3 045.7
1750 029.7 024.2 045.4
1751 019.0 025.0 045.3
1752 009.0 027.8 045.3
1753 -17.6 028.7 045.6
1754 -31.3 030.4 046.2
1755 -18.7 033.4 047.3
1756 020.5 037.8 048.8
1757 070.8 046.1 050.6
1758 101.4 054.6 052.7
1759 138.8 061.1 054.8
1760 134.3 059.9 056.8
1761 090.6 056.0 058.9
1762 066.8 055.5 061.3
1763 061.7 055.0 064.0
1764 068.5 053.0 066.9
1765 088.9 050.3 070.2
1766 094.8 043.9 073.6
1767 083.5 042.5 077.0
1768 062.0 042.3 080.4
1769 020.5 037.1 083.8
1770 -04.4 031.9 087.3
1771 -15.5 028.4 091.0
1772 -08.6 026.1 094.8
1773 021.1 029.0 098.7
1774 065.0 036.6 102.4
1775 126.6 046.7 105.8
1776 189.3 057.3 108.6
1777 224.8 064.1 110.6
1778 237.6 072.1 111.6
1779 207.9 074.8 111.9
1780 159.9 070.9 111.6
1781 132.2 064.0 111.0
1782 123.0 055.8 110.0
1783 112.7 049.3 108.9
1784 126.1 050.3 107.4
1785 156.5 054.4 105.4
1786 182.0 063.2 103.0
1787 193.2 073.7 099.8
1788 191.7 081.3 096.1
1789 180.6 080.0 091.8
1790 127.5 066.1 087.0
1791 073.8 048.0 081.8
1792 047.5 038.6 076.3
1793 008.2 032.9 070.7
1794 -20.6 027.5 065.0
1795 -29.5 024.2 059.5
1796 -29.9 021.6 054.1
1797 -16.4 021.5 049.1
1798 -07.7 024.1 044.3
1799 020.8 027.7 040.0
1800 054.3 032.6 036.0
1801 057.4 035.1 032.3
1802 048.5 033.9 029.0
1803 025.4 029.7 025.9
1804 015.7 025.6 023.2
1805 010.1 025.4 020.9
1806 -13.4 025.7 018.8
1807 -11.2 025.2 017.1
1808 -00.2 025.4 015.8
1809 006.5 027.2 015.0
1810 010.7 028.3 014.7
1811 006.9 028.7 015.0
1812 020.5 029.3 016.0
1813 024.2 027.8 017.5
1814 025.6 029.9 019.4
1815 028.0 028.0 021.6
1816 006.4 024.3 024.0
1817 -02.0 028.9 026.4
1818 -07.8 031.2 028.9
1819 -18.1 030.3 031.5
1820 -23.0 029.9 034.2
1821 -07.7 027.6 037.2
1822 036.2 033.0 040.4
1823 059.1 046.3 043.7
1824 067.9 056.1 047.1
1825 079.0 059.0 050.3
1826 060.1 052.5 053.3
1827 038.8 046.2 056.1
1828 019.2 045.7 058.8
1829 014.5 048.3 061.6
1830 040.3 049.3 064.5
1831 081.6 051.2 067.5
1832 143.5 058.6 070.4
1833 187.1 068.7 072.8
1834 186.6 071.8 074.7
1835 173.3 068.2 075.8
1836 145.9 060.7 076.3
1837 105.6 051.0 076.4
1838 056.7 044.2 076.4
1839 029.5 042.3 076.4
1840 045.3 044.1 076.6
1841 061.8 045.9 076.8
1842 064.6 045.2 077.0
1843 069.5 042.1 076.9
1844 076.3 037.8 076.7
1845 058.8 032.3 076.3
1846 023.1 031.0 075.8
1847 015.1 034.5 075.5
1848 027.5 038.7 075.5
1849 052.4 045.1 075.7
1850 089.3 053.6 076.1
1851 127.5 060.4 076.4
1852 140.2 059.6 076.5
1853 107.5 052.4 076.4
1854 063.1 044.2 076.2
1855 024.3 038.9 076.2
1856 009.6 037.0 076.4
1857 029.3 038.4 076.8
1858 071.1 042.0 077.4
1859 126.8 053.2 078.1
1860 158.9 063.8 078.5
1861 165.7 066.0 078.5
1862 142.8 059.4 078.0
1863 080.5 047.9 077.2
1864 038.4 039.1 076.2
1865 026.8 036.1 075.2
1866 032.7 036.7 074.2
1867 043.0 036.5 073.1
1868 060.5 038.8 071.8
1869 095.5 045.6 070.3
1870 121.0 051.9 068.5
1871 131.6 056.2 066.3
1872 138.7 057.7 063.9
1873 132.6 052.7 061.3
1874 093.7 042.9 058.6
1875 047.9 034.1 056.0
1876 022.7 027.9 053.3
1877 -03.8 024.9 050.7
